530	5205	1
530	5378	1
530	350	1
530	5625	1
530	1799	1
530	2679	1
530	1975	1
530	3891	1
530	4106	1
530	3745	1
530	4219	1
530	4185	1
530	5460	1
530	754	1
530	4002	1
530	4415	1
530	4797	1
530	336	1
530	1025	1
530	481	1
530	4535	1
530	218	1
530	1105	1
530	581	1
530	4994	1
530	3329	1
530	5355	1
530	365	1
174	391	1
174	369	1
174	4124	1
174	667	1
174	336	1
174	608	1
174	54	1
174	328	1
174	12	1
174	368	1
62	274	1
62	2021	1
62	412	1
62	4688	1
62	2839	1
62	3007	1
62	2435	1
62	3214	1
62	2742	1
62	4243	1
62	3264	1
62	2438	1
62	2502	1
62	677	1
62	902	1
62	3635	1
62	2866	1
62	2860	1
62	411	1
62	4737	1
62	3858	1
62	4886	1
62	4640	1
62	1307	1
62	264	1
62	3012	1
62	342	1
62	3310	1
62	1394	1
62	2543	1
62	3309	1
398	791	1
398	108	1
398	5167	1
398	3016	1
398	4688	1
398	5056	1
398	5164	1
398	4369	1
398	883	1
398	368	1
398	5306	1
13	2074	1
13	3427	1
13	5196	1
13	851	1
13	3516	1
13	468	1
13	2122	1
13	244	1
520	103	1
520	1305	1
520	5576	1
520	5677	1
520	3959	1
520	923	1
520	5255	1
520	1089	1
520	722	1
520	2870	1
10	5096	1
10	3318	1
10	5053	1
10	1491	1
10	51	1
10	1768	1
536	1488	1
536	268	1
536	3578	1
536	2823	1
536	591	1
536	249	1
476	1837	1
476	96	1
476	362	1
476	1813	1
307	620	1
307	1158	1
307	1740	1
307	3419	1
307	639	1
307	5026	1
307	4689	1
307	373	1
581	1423	1
581	4904	1
581	355	1
581	3131	1
584	4102	1
584	1447	1
584	1587	1
584	1167	1
584	1233	1
584	1161	1
584	1038	1
584	2053	1
584	2434	1
584	34	1
584	2046	1
584	890	1
584	2731	1
584	636	1
584	544	1
263	5180	1
263	5668	1
263	4729	1
263	5415	1
263	3955	1
263	5574	1
263	5148	1
263	5163	1
263	2844	1
263	469	1
263	193	1
263	5500	1
263	5354	1
263	2835	1
263	5136	1
263	4706	1
263	4080	1
263	4133	1
263	4060	1
263	1524	1
263	2293	1
263	813	1
263	1657	1
263	2178	1
263	4064	1
263	5540	1
263	3179	1
263	4042	1
263	5435	1
263	4880	1
263	747	1
263	1566	1
263	1082	1
263	5128	1
270	5166	1
270	198	1
270	4639	1
270	2798	1
270	633	1
270	5326	1
270	5110	1
270	2441	1
270	1481	1
270	4415	1
509	985	1
509	502	1
509	681	1
509	1374	1
509	5536	1
509	1554	1
509	328	1
509	1697	1
509	2010	1
509	303	1
271	4472	1
271	4700	1
271	53	1
271	4744	1
271	3333	1
271	3402	1
271	81	1
271	1531	1
271	253	1
271	2729	1
271	948	1
271	5285	1
271	5256	1
271	775	1
271	4083	1
271	4717	1
271	2217	1
271	5339	1
271	541	1
271	2387	1
271	880	1
271	515	1
271	2713	1
271	3704	1
271	991	1
271	1046	1
271	1564	1
271	643	1
271	523	1
271	2932	1
271	4382	1
271	467	1
271	2771	1
337	2202	1
337	351	1
337	2706	1
337	393	1
336	5032	1
336	2601	1
336	1347	1
336	2029	1
336	446	1
336	2468	1
336	3666	1
336	5135	1
336	112	1
336	1260	1
336	2795	1
336	1168	1
637	2066	1
637	240	1
637	4229	1
637	2780	1
637	1066	1
637	1801	1
637	245	1
637	76	1
637	2286	1
637	997	1
206	253	1
206	650	1
206	3198	1
206	1592	1
206	705	1
206	931	1
206	3925	1
206	1948	1
206	3782	1
206	1950	1
206	4085	1
206	1610	1
206	782	1
568	315	1
568	165	1
568	4966	1
568	2494	1
568	581	1
568	374	1
568	1337	1
568	2778	1
568	3898	1
568	1591	1
568	4496	1
568	803	1
568	3633	1
568	378	1
568	252	1
568	3048	1
568	704	1
568	47	1
249	3953	1
249	4605	1
249	4538	1
249	4679	1
249	2633	1
249	5703	1
249	4042	1
249	294	1
249	106	1
249	3386	1
249	1083	1
249	3991	1
249	4600	1
249	3017	1
249	3882	1
249	3432	1
249	5727	1
249	5709	1
249	778	1
249	4534	1
249	1919	1
249	5257	1
249	5609	1
249	3316	1
249	123	1
249	2539	1
249	3416	1
249	2441	1
249	3763	1
249	593	1
249	1752	1
249	5303	1
249	4535	1
249	3243	1
249	3746	1
249	1168	1
678	113	1
678	3287	1
678	1835	1
678	1486	1
678	4154	1
642	5636	1
642	2275	1
642	4384	1
642	122	1
642	1041	1
642	11	1
642	37	1
642	3376	1
642	2976	1
642	631	1
642	3489	1
642	38	1
642	219	1
642	36	1
642	297	1
642	3980	1
642	30	1
642	806	1
642	3262	1
642	2706	1
642	85	1
642	2709	1
642	66	1
642	959	1
642	2177	1
642	5157	1
642	13	1
642	2711	1
642	2985	1
642	772	1
642	333	1
642	46	1
642	353	1
327	4019	1
327	1011	1
327	868	1
327	3390	1
327	5373	1
327	4968	1
327	3628	1
327	5684	1
327	5530	1
327	2783	1
327	5466	1
327	4688	1
164	4145	1
164	2867	1
164	4050	1
164	2337	1
164	4782	1
164	3085	1
164	4871	1
164	141	1
164	1936	1
164	5666	1
164	1548	1
164	4446	1
164	4444	1
164	1293	1
164	3855	1
164	2715	1
164	2145	1
164	116	1
164	5190	1
164	1581	1
164	3383	1
164	439	1
164	4308	1
164	4664	1
164	3578	1
164	5671	1
144	194	1
144	1761	1
144	242	1
144	656	1
144	2545	1
144	445	1
144	2038	1
144	2623	1
144	319	1
191	4305	1
191	1290	1
191	2346	1
191	5428	1
191	1235	1
191	3016	1
191	209	1
191	89	1
333	560	1
333	3185	1
333	655	1
333	1315	1
435	2653	1
435	4666	1
435	3833	1
435	1995	1
435	2019	1
435	4596	1
435	287	1
435	5025	1
435	549	1
435	5202	1
435	1047	1
435	156	1
435	2719	1
435	1691	1
435	416	1
435	919	1
37	4530	1
37	240	1
37	5568	1
37	2937	1
37	1757	1
37	3011	1
37	5654	1
37	2663	1
37	587	1
37	2914	1
37	1648	1
37	4911	1
37	1501	1
37	2084	1
37	5584	1
37	3208	1
37	3873	1
37	3052	1
37	1387	1
37	732	1
37	548	1
37	2563	1
37	1192	1
37	4750	1
37	4071	1
37	2627	1
37	4622	1
37	3596	1
37	5711	1
37	2680	1
37	3582	1
37	3872	1
37	3941	1
37	1318	1
37	262	1
37	2335	1
37	1053	1
37	1429	1
37	350	1
37	5001	1
37	2716	1
37	3276	1
37	612	1
37	1354	1
37	3963	1
37	2253	1
37	3732	1
37	249	1
37	103	1
37	903	1
37	1975	1
37	912	1
37	4970	1
37	2554	1
37	339	1
37	4265	1
37	1574	1
37	5031	1
37	5476	1
37	275	1
37	4293	1
37	215	1
37	621	1
37	2830	1
37	5225	1
37	3504	1
37	3570	1
37	2953	1
37	178	1
37	2972	1
37	3034	1
37	690	1
37	5331	1
37	810	1
37	237	1
37	1920	1
37	601	1
37	1730	1
37	1641	1
37	4514	1
37	2852	1
37	1792	1
37	1625	1
37	811	1
37	1256	1
37	1904	1
37	3417	1
37	3552	1
37	5470	1
37	5585	1
37	5616	1
37	573	1
37	1918	1
37	3141	1
37	844	1
37	2571	1
37	4055	1
37	651	1
37	482	1
37	1965	1
37	4591	1
37	5469	1
37	3067	1
37	528	1
37	2330	1
37	268	1
37	2439	1
37	3392	1
37	2988	1
37	817	1
37	2609	1
37	935	1
37	1379	1
117	706	1
117	2211	1
117	5614	1
117	1780	1
117	2059	1
117	2278	1
117	4069	1
117	1242	1
117	650	1
117	2328	1
117	3454	1
117	2959	1
117	175	1
117	5638	1
117	3023	1
117	1542	1
117	3891	1
117	2907	1
117	5364	1
117	1788	1
117	668	1
117	5394	1
117	2888	1
117	3503	1
117	1142	1
117	2262	1
117	241	1
117	2958	1
117	828	1
117	5597	1
117	278	1
117	3827	1
117	1581	1
117	132	1
117	4452	1
117	2148	1
117	1596	1
117	4210	1
117	2673	1
117	5610	1
117	4965	1
117	5280	1
117	1936	1
117	2384	1
117	1091	1
117	2687	1
117	4609	1
117	171	1
117	5356	1
117	4865	1
117	1608	1
117	5574	1
117	1931	1
117	4111	1
117	3727	1
117	5241	1
117	1333	1
117	3670	1
117	2649	1
117	720	1
117	1400	1
117	4504	1
117	741	1
117	4094	1
117	2941	1
117	4503	1
117	610	1
117	1819	1
117	4136	1
117	1270	1
117	2971	1
117	1587	1
117	2829	1
117	397	1
117	5668	1
117	2953	1
117	5215	1
117	4485	1
117	4149	1
117	1004	1
117	5603	1
117	3472	1
117	2627	1
117	595	1
632	2566	1
632	199	1
632	1074	1
632	3160	1
632	3967	1
632	3558	1
632	3975	1
632	799	1
632	3698	1
632	3334	1
632	840	1
632	5457	1
632	560	1
605	5546	1
605	2170	1
605	885	1
605	2795	1
325	804	1
325	894	1
325	2883	1
325	5216	1
325	199	1
325	1403	1
325	2094	1
325	3110	1
325	4741	1
325	3046	1
325	4278	1
325	5217	1
325	4955	1
405	3865	1
405	725	1
405	2134	1
405	3979	1
405	3146	1
405	2549	1
405	945	1
405	3106	1
405	246	1
405	4828	1
405	601	1
405	3266	1
405	1660	1
405	2019	1
405	2777	1
405	1762	1
405	1662	1
454	5721	1
454	5653	1
454	4107	1
454	4964	1
454	3991	1
454	1497	1
454	4823	1
454	4244	1
454	5342	1
454	5325	1
454	5494	1
454	1053	1
454	2181	1
454	1401	1
454	5524	1
454	3338	1
454	5314	1
454	5650	1
454	5131	1
454	5407	1
454	4729	1
454	1280	1
454	446	1
454	3896	1
454	5130	1
454	5349	1
454	2013	1
454	4147	1
454	447	1
454	3446	1
454	2614	1
454	2815	1
454	1419	1
454	4055	1
454	5169	1
454	2014	1
454	5503	1
454	781	1
454	5728	1
454	4915	1
454	1655	1
454	4485	1
454	1372	1
454	4294	1
454	5534	1
454	4232	1
189	1156	1
189	2544	1
189	869	1
189	3376	1
189	3074	1
189	2670	1
284	1307	1
284	2326	1
284	1020	1
284	759	1
284	2848	1
284	3259	1
284	3776	1
284	983	1
284	1939	1
284	1330	1
284	3397	1
284	1597	1
284	2570	1
284	4410	1
284	1747	1
284	1682	1
284	2486	1
284	2528	1
284	1511	1
246	3010	1
246	358	1
246	5223	1
246	2473	1
246	2058	1
246	26	1
246	777	1
491	214	1
491	2214	1
491	1559	1
491	308	1
491	1261	1
364	3919	1
364	4269	1
364	5482	1
364	2494	1
364	5492	1
364	2737	1
364	5016	1
364	4403	1
364	2758	1
364	4134	1
364	4778	1
364	3054	1
364	777	1
364	3204	1
364	5172	1
364	5021	1
364	731	1
319	2733	1
319	1358	1
319	837	1
319	4545	1
135	5743	1
135	5325	1
135	1077	1
135	962	1
135	3716	1
135	1485	1
135	5742	1
135	5599	1
135	1062	1
135	5314	1
135	5476	1
135	1460	1
135	5578	1
135	923	1
135	397	1
135	2836	1
135	3303	1
135	2798	1
135	5036	1
135	598	1
135	5650	1
135	1996	1
135	3089	1
135	3402	1
135	2905	1
135	1348	1
135	4064	1
135	5656	1
135	2469	1
135	5710	1
135	5288	1
135	5556	1
135	5645	1
135	5631	1
135	4630	1
135	1409	1
135	2519	1
135	5568	1
135	1683	1
135	5017	1
135	5730	1
135	5671	1
135	926	1
135	2278	1
135	762	1
135	1210	1
135	3742	1
135	4960	1
135	4545	1
135	4426	1
135	2898	1
135	4047	1
135	1752	1
135	2931	1
135	1660	1
135	5013	1
135	3784	1
135	5503	1
135	4061	1
135	3708	1
135	2395	1
135	5515	1
135	2125	1
135	5468	1
135	5618	1
135	5456	1
135	1129	1
135	1786	1
135	5646	1
135	1858	1
135	4393	1
135	3786	1
135	1310	1
135	5708	1
135	1541	1
135	5576	1
135	4528	1
135	5534	1
135	2467	1
135	5001	1
135	4054	1
135	5524	1
135	5624	1
135	5716	1
135	1330	1
135	3991	1
135	2081	1
135	1376	1
135	2104	1
135	711	1
135	4857	1
135	5651	1
135	5481	1
135	2485	1
135	936	1
135	5680	1
135	651	1
135	1420	1
135	628	1
135	5741	1
135	3399	1
135	1782	1
135	3925	1
135	1301	1
135	5425	1
135	5537	1
135	5488	1
135	4232	1
135	1083	1
519	3537	1
519	4349	1
519	2136	1
519	1490	1
519	4129	1
519	3613	1
519	2254	1
519	1650	1
519	5695	1
519	4602	1
331	2156	1
331	3550	1
331	1886	1
331	1466	1
331	3990	1
331	3479	1
331	1727	1
331	2001	1
331	5620	1
331	632	1
331	2802	1
331	2590	1
331	2147	1
331	584	1
230	1758	1
230	4806	1
230	422	1
230	2341	1
187	5036	1
187	3376	1
187	1127	1
187	5132	1
187	2947	1
187	1710	1
187	4785	1
187	4898	1
187	4900	1
187	190	1
187	4635	1
691	4118	1
691	3820	1
691	1556	1
691	5298	1
691	2639	1
691	4179	1
691	1936	1
691	1313	1
691	1393	1
691	3482	1
691	3249	1
691	4284	1
691	334	1
691	617	1
691	3016	1
691	956	1
109	2929	1
109	2202	1
109	195	1
109	4409	1
109	742	1
109	1849	1
109	2516	1
109	973	1
109	3578	1
109	67	1
109	3844	1
408	2656	1
408	3405	1
408	1370	1
408	5024	1
238	4807	1
238	1108	1
238	499	1
238	4138	1
238	3709	1
238	2067	1
238	847	1
238	2157	1
238	2591	1
112	1037	1
112	2642	1
112	2390	1
112	5329	1
112	1781	1
112	1154	1
112	4019	1
112	5364	1
112	4926	1
112	4942	1
112	4538	1
100	5582	1
100	8	1
100	560	1
100	5534	1
100	5668	1
100	444	1
100	5624	1
100	5660	1
100	5373	1
100	4354	1
100	4664	1
100	1391	1
100	5711	1
100	4454	1
100	5741	1
100	4136	1
100	4954	1
100	5503	1
100	5013	1
100	5289	1
100	5351	1
100	5673	1
100	5425	1
100	4414	1
100	1541	1
100	5420	1
100	5198	1
100	5656	1
100	5524	1
100	4402	1
100	1083	1
100	5605	1
100	5255	1
100	5288	1
100	3891	1
100	2018	1
100	5526	1
100	2026	1
100	5456	1
100	657	1
100	4046	1
100	3780	1
100	3783	1
100	4532	1
100	5578	1
100	5704	1
100	5729	1
67	4227	1
67	709	1
67	3992	1
67	120	1
67	212	1
714	4222	1
714	167	1
714	3657	1
714	4383	1
714	4146	1
714	2941	1
157	4082	1
157	3257	1
157	5628	1
157	2832	1
157	1908	1
157	4742	1
157	4188	1
157	4333	1
157	1141	1
157	4062	1
157	3197	1
157	4930	1
157	4889	1
157	2081	1
157	1445	1
157	3874	1
157	3810	1
157	4256	1
157	1535	1
157	5490	1
157	5609	1
157	5698	1
157	5468	1
157	2034	1
157	4064	1
157	1086	1
157	449	1
157	4485	1
157	4386	1
157	1898	1
157	3449	1
157	5697	1
157	3393	1
157	442	1
157	3891	1
157	5291	1
157	568	1
157	5514	1
157	5071	1
157	1232	1
157	5488	1
157	3675	1
157	4899	1
157	4840	1
157	1672	1
157	1563	1
157	2320	1
157	665	1
157	4105	1
157	4060	1
157	2524	1
150	4768	1
150	1333	1
150	1791	1
150	3233	1
150	2789	1
150	1960	1
150	974	1
150	1628	1
150	1096	1
303	268	1
303	4783	1
303	1163	1
303	2290	1
15	2105	1
15	4942	1
15	4334	1
15	3891	1
15	4128	1
15	5219	1
15	3667	1
317	2878	1
317	2297	1
317	4039	1
317	2762	1
317	665	1
317	1546	1
97	1793	1
97	2045	1
97	1574	1
97	2718	1
97	5362	1
97	2846	1
97	717	1
97	5228	1
97	2144	1
97	3981	1
97	3609	1
97	4458	1
97	557	1
97	2889	1
97	387	1
97	25	1
97	721	1
97	3532	1
97	1136	1
97	4475	1
97	1692	1
97	4258	1
178	2697	1
178	4739	1
178	1243	1
178	4902	1
178	1214	1
178	606	1
178	5608	1
178	5511	1
229	5713	1
229	5244	1
229	2855	1
229	4889	1
229	1053	1
229	2971	1
229	5377	1
229	1117	1
229	2230	1
229	5351	1
229	5561	1
229	4357	1
229	5643	1
229	3009	1
229	2548	1
229	5456	1
229	3170	1
229	2566	1
229	5707	1
229	2	1
229	5610	1
229	4115	1
229	5684	1
229	865	1
229	3081	1
229	1799	1
229	1156	1
229	5480	1
229	2284	1
229	5476	1
229	1468	1
122	1114	1
122	4750	1
122	907	1
122	646	1
122	3853	1
122	1402	1
122	4530	1
122	3851	1
122	1072	1
122	1902	1
122	1317	1
260	1494	1
260	1900	1
260	500	1
260	2735	1
260	438	1
260	1934	1
260	4338	1
260	1790	1
468	2683	1
468	2946	1
468	3177	1
468	861	1
556	3578	1
556	622	1
556	1996	1
556	895	1
556	2694	1
254	858	1
254	1419	1
254	118	1
254	4209	1
138	2171	1
138	688	1
138	801	1
138	3956	1
138	1477	1
138	1182	1
138	2908	1
138	2182	1
138	2811	1
138	3505	1
138	721	1
138	2103	1
138	4357	1
138	2518	1
138	2970	1
138	425	1
138	1256	1
138	1644	1
138	3429	1
138	4267	1
138	3916	1
138	5561	1
138	602	1
138	1576	1
138	3664	1
138	1936	1
138	3925	1
138	4688	1
138	736	1
138	3178	1
138	2550	1
138	2385	1
138	4173	1
138	3393	1
138	1173	1
138	4707	1
138	2287	1
138	1240	1
138	1373	1
138	3276	1
138	2186	1
138	2685	1
138	5610	1
138	3388	1
138	5087	1
138	5135	1
138	4316	1
138	101	1
138	2589	1
138	2222	1
138	2896	1
138	871	1
138	2464	1
138	2784	1
138	710	1
741	4260	1
741	5403	1
741	3319	1
741	338	1
741	3421	1
741	1321	1
741	1145	1
741	178	1
301	3465	1
301	5592	1
301	3240	1
301	5732	1
301	1127	1
301	4688	1
301	3894	1
301	5387	1
301	5411	1
754	4714	1
754	1373	1
754	4715	1
754	4942	1
756	1408	1
756	1092	1
756	1253	1
756	888	1
756	1350	1
756	3212	1
756	2726	1
756	399	1
756	35	1
345	1653	1
345	1668	1
345	270	1
345	2730	1
345	1666	1
345	3031	1
345	3674	1
345	513	1
345	4678	1
345	1989	1
345	5007	1
345	1665	1
2	736	1
2	3397	1
2	1727	1
2	4688	1
2	4025	1
215	2746	1
215	3578	1
215	4745	1
215	4375	1
215	5299	1
215	4915	1
215	4537	1
215	3434	1
215	2360	1
215	4775	1
215	662	1
215	4544	1
215	4124	1
215	1239	1
215	3373	1
215	2155	1
215	2510	1
215	2071	1
253	2676	1
253	1874	1
253	2132	1
253	564	1
253	4662	1
253	685	1
253	1838	1
253	5441	1
253	4947	1
785	923	1
785	400	1
785	4199	1
785	752	1
785	2029	1
785	4743	1
622	4147	1
622	1224	1
622	2922	1
622	3229	1
622	1679	1
622	1728	1
622	3877	1
622	1984	1
622	1120	1
622	5330	1
622	1711	1
542	4909	1
542	5367	1
542	977	1
542	4077	1
542	1465	1
661	1053	1
661	491	1
661	3062	1
661	1938	1
731	5398	1
731	2872	1
731	2555	1
731	1940	1
383	1507	1
383	4701	1
383	4773	1
383	3521	1
383	3660	1
383	2084	1
383	1517	1
383	2475	1
383	1409	1
383	428	1
383	2577	1
383	1023	1
29	2770	1
29	2542	1
29	4640	1
29	4970	1
29	3557	1
29	1217	1
29	727	1
29	4902	1
29	3147	1
29	664	1
29	5567	1
29	979	1
29	2114	1
29	2131	1
29	4527	1
29	2627	1
29	2503	1
29	3930	1
29	5000	1
29	4534	1
29	2665	1
29	4892	1
29	1354	1
29	3808	1
29	956	1
29	4639	1
29	5467	1
29	768	1
29	1920	1
29	1954	1
29	4629	1
29	5530	1
29	5471	1
29	1204	1
29	4685	1
29	1238	1
29	4531	1
29	4891	1
29	3518	1
296	2941	1
296	2808	1
296	1430	1
296	1079	1
582	1728	1
582	259	1
582	1302	1
582	1996	1
582	1726	1
582	2816	1
582	4193	1
582	2560	1
582	5366	1
582	2310	1
582	3848	1
582	230	1
582	2677	1
762	4343	1
762	2603	1
762	5132	1
762	3276	1
762	1086	1
762	3626	1
762	1275	1
762	5610	1
762	2278	1
762	2467	1
762	2534	1
762	2972	1
762	2549	1
762	5561	1
315	4013	1
315	1859	1
315	2317	1
315	2385	1
315	5255	1
315	5712	1
315	1101	1
315	3879	1
315	3447	1
315	2261	1
315	4360	1
431	2168	1
431	3814	1
431	2632	1
431	4208	1
431	4132	1
431	1748	1
115	489	1
115	2031	1
115	1070	1
115	5148	1
115	2007	1
362	2446	1
362	771	1
362	1652	1
362	662	1
660	1942	1
660	538	1
660	3021	1
660	2633	1
660	90	1
660	1841	1
660	1236	1
660	2683	1
660	178	1
660	5078	1
660	272	1
660	4420	1
395	2736	1
395	2292	1
395	2475	1
395	818	1
395	1023	1
395	494	1
395	2794	1
645	535	1
645	5220	1
645	2720	1
645	3065	1
645	754	1
645	944	1
645	4884	1
645	1044	1
645	5282	1
