reviewerID,asin,overall,unixReviewTime
530,336,1,988243200
530,218,1,1025568000
174,12,1,1028332800
174,328,1,1028332800
174,368,1,1028332800
174,54,1,1029369600
174,336,1,1035676800
62,412,1,1054080000
174,369,1,1055635200
398,368,1,1057536000
398,367,1,1057708800
13,470,1,1071273600
174,391,1,1088985600
520,103,1,1095638400
10,51,1,1098662400
536,366,1,1098921600
174,608,1,1099958400
476,96,1,1101945600
307,620,1,1103328000
581,355,1,1104796800
584,34,1,1110672000
174,667,1,1117670400
263,813,1,1125964800
270,633,1,1130457600
536,249,1,1132963200
509,502,1,1136160000
271,643,1,1139356800
271,991,1,1139356800
337,351,1,1140652800
336,1168,1,1141862400
637,245,1,1141948800
206,394,1,1146960000
568,378,1,1147219200
249,1168,1,1147305600
584,1233,1,1147910400
530,365,1,1149984000
678,812,1,1157068800
642,297,1,1157155200
642,806,1,1157673600
584,1161,1,1158451200
327,1011,1,1161129600
568,47,1,1163030400
568,252,1,1163030400
164,439,1,1165795200
144,445,1,1165881600
144,656,1,1165881600
144,1761,1,1165881600
191,1235,1,1167264000
191,1290,1,1167264000
333,560,1,1167264000
435,549,1,1167782400
568,704,1,1167782400
37,1354,1,1167868800
10,1491,1,1168128000
117,4504,1,1168128000
632,62,1,1168128000
632,199,1,1168128000
632,560,1,1168128000
642,631,1,1168473600
605,412,1,1169424000
325,894,1,1170115200
333,655,1,1170201600
405,456,1,1170720000
454,1401,1,1170979200
189,1156,1,1171670400
284,1597,1,1171670400
307,639,1,1171670400
307,373,1,1171756800
476,1446,1,1173398400
246,26,1,1176249600
491,1559,1,1176940800
364,731,1,1177891200
568,374,1,1178150400
189,2544,1,1178409600
319,1358,1,1178928000
584,890,1,1179619200
584,1447,1,1179619200
135,1077,1,1179705600
327,868,1,1180224000
271,467,1,1181001600
519,1490,1,1183766400
336,446,1,1185840000
331,1466,1,1186617600
135,1310,1,1189728000
642,219,1,1190592000
331,632,1,1191024000
230,422,1,1191542400
187,1710,1,1191974400
691,334,1,1192579200
691,1556,1,1192579200
691,617,1,1192752000
109,2202,1,1193097600
62,1394,1,1193529600
408,1370,1,1193875200
135,1330,1,1194307200
581,1423,1,1194912000
238,499,1,1195171200
112,1037,1,1195344000
100,2026,1,1195689600
67,709,1,1196208000
714,167,1,1196553600
398,883,1,1197417600
336,1260,1,1197504000
336,2029,1,1197504000
157,1908,1,1197590400
284,1020,1,1197849600
405,945,1,1197849600
157,2034,1,1197936000
536,591,1,1198454400
150,1960,1,1198540800
568,1337,1,1199145600
303,268,1,1200096000
568,803,1,1200096000
15,2206,1,1200787200
317,2635,1,1201046400
97,1793,1,1201478400
642,85,1,1201824000
178,1243,1,1202428800
229,2284,1,1202688000
122,1902,1,1202774400
164,1936,1,1202860800
260,830,1,1202860800
260,1790,1,1202860800
468,861,1,1203033600
331,1727,1,1203292800
556,622,1,1203292800
556,895,1,1203292800
331,2147,1,1203379200
405,1660,1,1203984000
405,1662,1,1204070400
254,858,1,1204243200
491,1523,1,1204675200
138,101,1,1205020800
122,1402,1,1205107200
741,338,1,1205193600
187,1127,1,1205280000
260,500,1,1205452800
301,1127,1,1205625600
229,1156,1,1205971200
509,1554,1,1205971200
754,2284,1,1205971200
756,399,1,1206057600
345,1661,1,1206748800
476,1837,1,1208044800
642,30,1,1208736000
642,959,1,1208736000
642,1041,1,1208736000
2,1727,1,1209168000
215,2155,1,1209340800
325,804,1,1209945600
253,685,1,1210032000
253,2676,1,1210032000
187,190,1,1210809600
756,1253,1,1211241600
150,1791,1,1211414400
785,752,1,1211673600
327,2783,1,1212278400
