25	1658	1
25	2363	1
25	3727	1
25	1566	1
29	21	1
29	1251	1
29	3309	1
29	387	1
29	4732	1
29	5770	1
29	2264	1
29	189	1
29	249	1
53	30	1
53	5735	1
53	5669	1
53	5736	1
53	86	1
53	3937	1
444	349	1
444	1694	1
444	5445	1
444	2451	1
284	5934	1
284	3719	1
284	178	1
284	3043	1
284	791	1
284	782	1
284	5759	1
284	4915	1
284	520	1
284	4537	1
284	2253	1
284	1363	1
284	3832	1
284	4853	1
284	1782	1
284	5644	1
284	490	1
284	4468	1
284	943	1
284	201	1
284	496	1
284	2860	1
284	4487	1
284	2196	1
284	5753	1
284	3665	1
284	5333	1
284	1357	1
284	1108	1
284	4178	1
284	5770	1
284	3444	1
284	4071	1
284	4929	1
284	926	1
284	1558	1
284	1038	1
284	5165	1
284	5021	1
284	5594	1
284	890	1
284	181	1
284	4727	1
284	1400	1
284	4842	1
284	264	1
284	5115	1
321	5568	1
321	2173	1
321	206	1
321	531	1
663	1947	1
663	621	1
663	3471	1
663	5744	1
663	2213	1
663	4007	1
663	3309	1
663	953	1
663	2003	1
663	4752	1
663	4828	1
663	694	1
472	2003	1
472	711	1
472	4551	1
472	366	1
45	1413	1
45	300	1
45	49	1
45	29	1
45	970	1
467	4022	1
467	5658	1
467	1571	1
467	5971	1
467	3939	1
467	5601	1
467	678	1
467	5058	1
467	360	1
467	3938	1
467	3093	1
467	5648	1
467	2385	1
467	2238	1
467	5715	1
467	5649	1
22	5969	1
22	5541	1
22	2840	1
22	14	1
22	2850	1
22	95	1
22	2579	1
22	5745	1
22	1251	1
22	1990	1
22	5744	1
22	4212	1
22	5907	1
22	4724	1
22	884	1
569	1455	1
569	2402	1
569	490	1
569	3533	1
853	2229	1
853	4500	1
853	2086	1
853	4180	1
853	3649	1
853	1003	1
39	5940	1
39	164	1
39	3242	1
39	1686	1
39	3834	1
39	3922	1
39	1954	1
39	195	1
39	2864	1
39	475	1
39	2580	1
39	1895	1
39	4190	1
39	1753	1
39	5796	1
39	5745	1
39	3468	1
39	5399	1
39	95	1
39	5543	1
39	4884	1
39	4302	1
39	4137	1
39	2095	1
39	3471	1
39	338	1
39	3812	1
39	4138	1
39	27	1
39	5746	1
39	4890	1
39	5647	1
39	1605	1
39	2502	1
39	5171	1
39	5770	1
39	5958	1
39	5408	1
39	5689	1
39	3231	1
39	4139	1
39	4209	1
39	3737	1
39	3225	1
39	3608	1
39	2404	1
642	4900	1
642	585	1
642	4057	1
642	5399	1
642	3781	1
642	1785	1
642	5844	1
642	1764	1
642	5913	1
606	522	1
606	5968	1
606	3580	1
606	2341	1
48	1260	1
48	2581	1
48	3938	1
48	5546	1
48	5969	1
48	5844	1
48	460	1
48	4212	1
48	1144	1
48	1859	1
48	29	1
360	2593	1
360	3217	1
360	876	1
360	1348	1
360	1760	1
360	3428	1
360	253	1
894	3336	1
894	5744	1
894	1487	1
894	1145	1
894	5745	1
894	1146	1
254	152	1
254	3725	1
254	1464	1
254	802	1
254	5577	1
254	4774	1
254	953	1
254	537	1
254	2352	1
254	5652	1
171	3388	1
171	3351	1
171	2414	1
171	1572	1
171	2106	1
171	652	1
171	4414	1
171	95	1
96	3451	1
96	5005	1
96	4930	1
96	58	1
96	855	1
96	1418	1
96	1438	1
96	5735	1
96	1251	1
96	710	1
96	2435	1
96	4861	1
96	737	1
96	775	1
96	2820	1
96	1882	1
96	2529	1
96	48	1
96	73	1
96	1447	1
96	3199	1
96	3414	1
287	631	1
287	5502	1
287	181	1
287	4377	1
287	1963	1
