reviewerID,asin,overall,unixReviewTime
282,1009,1,897436800
1181,1100,1,914716800
835,315,1,926208000
835,3087,1,926208000
1215,1192,1,926640000
1215,1518,1,926812800
1215,2035,1,926812800
1215,362,1,926985600
1215,1705,1,926985600
1215,1886,1,927072000
1215,1491,1,927158400
1215,668,1,927244800
1215,1647,1,927244800
1215,2086,1,927244800
835,2800,1,927417600
1215,1148,1,927590400
1215,1413,1,927590400
1215,369,1,927763200
1215,1922,1,927763200
1215,1173,1,928022400
1215,557,1,928108800
1215,673,1,928108800
1215,1127,1,928108800
1215,1288,1,928108800
1215,1704,1,928108800
1215,383,1,928195200
1215,685,1,928281600
1215,1376,1,928281600
1215,1547,1,928281600
1215,1973,1,928281600
1215,2590,1,928281600
1215,700,1,928368000
1215,1334,1,928454400
1215,333,1,928540800
835,422,1,936576000
107,1688,1,938131200
835,2869,1,939427200
107,1486,1,940464000
1044,753,1,942019200
568,618,1,942883200
835,2842,1,943315200
835,134,1,944006400
568,2891,1,944092800
178,3092,1,944956800
1232,717,1,946771200
29,290,1,948240000
29,1137,1,948240000
1174,3186,1,949536000
1044,2793,1,949795200
835,493,1,951609600
1139,386,1,952992000
29,623,1,953078400
29,1744,1,953078400
1066,3304,1,955238400
53,827,1,958348800
53,1959,1,958348800
53,2123,1,958348800
53,826,1,958435200
53,1269,1,958435200
568,393,1,958435200
1139,2920,1,959126400
53,44,1,959385600
53,410,1,959385600
53,397,1,960336000
53,2920,1,960508800
53,691,1,960595200
53,2754,1,960595200
53,2888,1,960595200
53,3137,1,960595200
53,3197,1,960595200
53,3208,1,960595200
53,1222,1,960681600
53,207,1,960854400
53,677,1,960854400
53,696,1,960854400
53,212,1,960940800
53,310,1,960940800
53,2257,1,960940800
53,2828,1,960940800
53,2927,1,960940800
53,185,1,961027200
53,2443,1,961027200
53,394,1,961286400
53,2554,1,961286400
53,3187,1,961286400
53,2864,1,961459200
53,3218,1,961804800
53,3344,1,961804800
53,1221,1,961891200
53,3196,1,961891200
1215,642,1,962064000
1215,2647,1,962236800
53,393,1,962323200
53,716,1,962323200
53,2013,1,962323200
53,2263,1,962323200
53,2279,1,962323200
53,2437,1,962323200
53,2857,1,962323200
53,2926,1,962323200
53,3188,1,962323200
53,858,1,962409600
53,501,1,962496000
53,2174,1,962496000
53,2776,1,962668800
53,2845,1,962668800
53,45,1,962755200
53,1929,1,962755200
53,751,1,962841600
53,2256,1,962841600
53,2,1,963014400
53,3,1,963014400
53,4,1,963014400
53,47,1,963014400
53,538,1,963014400
53,1703,1,963014400
53,1754,1,963014400
53,2053,1,963014400
53,505,1,963100800
53,1003,1,963100800
53,1280,1,963100800
53,2892,1,963100800
53,3190,1,963100800
53,1487,1,963187200
53,1551,1,963187200
53,2007,1,963187200
53,2135,1,963187200
53,2867,1,963187200
53,3128,1,963273600
53,618,1,963360000
53,628,1,963360000
53,386,1,963532800
53,3194,1,963532800
53,267,1,963705600
53,289,1,963792000
53,359,1,963792000
53,431,1,963792000
53,590,1,963792000
53,781,1,963792000
53,1290,1,963792000
53,2042,1,963878400
53,1989,1,964051200
53,391,1,964137600
53,2399,1,964137600
53,251,1,964310400
53,3044,1,964310400
53,1993,1,964483200
53,1811,1,964656000
53,57,1,964828800
53,68,1,964828800
53,72,1,964828800
53,100,1,964828800
53,407,1,964828800
53,488,1,964828800
53,895,1,964828800
53,1624,1,964828800
53,2903,1,964828800
53,1986,1,965001600
1112,1179,1,965347200
853,657,1,965779200
1192,225,1,967680000
1192,986,1,967680000
491,2490,1,968889600
491,2899,1,968889600
491,3329,1,968889600
491,2777,1,968976000
491,2834,1,968976000
491,3157,1,969840000
491,3303,1,970185600
494,253,1,970531200
494,1929,1,970531200
494,2889,1,970531200
491,3100,1,970617600
491,3101,1,970617600
491,479,1,970790400
491,3075,1,971049600
491,275,1,971136000
491,2903,1,971222400
1232,207,1,971395200
1232,2903,1,971395200
421,1720,1,973036800
268,2661,1,973123200
494,3358,1,973123200
494,10,1,973641600
1112,3212,1,973814400
494,3357,1,973900800
494,1019,1,974678400
1112,1322,1,974678400
1112,3216,1,974678400
1112,3194,1,974764800
1112,3231,1,974764800
1112,216,1,974851200
1112,478,1,974851200
1112,665,1,974851200
1112,668,1,974851200
1112,2560,1,974851200
1112,2945,1,974851200
1112,39,1,974937600
1112,329,1,974937600
1112,640,1,974937600
1112,3187,1,975369600
1215,2810,1,975456000
268,2667,1,975715200
491,3389,1,976147200
494,3242,1,976579200
495,1275,1,976924800
495,1133,1,977011200
1215,1645,1,977270400
22,1125,1,977875200
494,897,1,978393600
494,2881,1,979171200
494,738,1,979776000
494,2692,1,979776000
410,3242,1,979862400
268,177,1,980035200
29,3394,1,980899200
268,2794,1,981331200
697,3376,1,981763200
697,3469,1,982972800
96,1391,1,983145600
963,212,1,983318400
1130,3082,1,983318400
29,2238,1,983750400
1206,1044,1,983750400
494,594,1,984009600
494,596,1,984009600
494,905,1,984009600
494,2722,1,984096000
22,143,1,984355200
83,2908,1,984700800
494,892,1,984960000
507,3454,1,985132800
43,3169,1,985305600
43,1025,1,985478400
43,3415,1,986342400
29,1662,1,987292800
43,2211,1,987379200
43,2796,1,987379200
43,3332,1,987379200
43,3458,1,987379200
43,273,1,987638400
43,157,1,987724800
43,618,1,987724800
43,975,1,987724800
93,3228,1,987724800
93,3489,1,987724800
1052,3467,1,988416000
1134,486,1,990230400
1134,1297,1,990230400
1134,3459,1,990230400
494,3556,1,990489600
865,3325,1,991094400
1139,3242,1,991440000
99,2048,1,992390400
494,37,1,992390400
1052,443,1,992563200
697,3249,1,992995200
29,278,1,993427200
697,3251,1,993600000
865,3578,1,995241600
29,742,1,995328000
29,3070,1,995328000
738,3228,1,995328000
865,2230,1,995414400
107,369,1,995587200
268,3200,1,995760000
29,1356,1,995932800
495,472,1,995932800
407,3274,1,996364800
349,2890,1,996710400
43,3297,1,996969600
915,3456,1,997660800
29,52,1,998265600
29,2077,1,998265600
29,3277,1,998265600
30,1100,1,998438400
30,1763,1,998697600
53,3274,1,999043200
1035,4042,1,999561600
1035,4102,1,999561600
170,22,1,999648000
881,3222,1,999648000
881,3391,1,999648000
494,469,1,1000339200
494,2074,1,1000339200
494,2906,1,1000339200
494,3006,1,1000339200
494,3573,1,1000339200
495,655,1,1000512000
915,680,1,1000512000
697,1721,1,1000771200
1210,3989,1,1001116800
53,3296,1,1001376000
30,1831,1,1001462400
29,337,1,1001894400
349,3926,1,1002153600
43,561,1,1002499200
495,407,1,1002672000
495,1808,1,1002672000
495,3328,1,1002672000
865,4040,1,1002672000
29,1023,1,1002844800
29,3447,1,1002844800
1134,773,1,1003190400
1134,3468,1,1003190400
697,1226,1,1003536000
1204,3425,1,1003708800
697,639,1,1003881600
697,2491,1,1003881600
697,2635,1,1003881600
697,3227,1,1003881600
697,3527,1,1003881600
349,4083,1,1004486400
494,1925,1,1004486400
39,3270,1,1005091200
43,755,1,1005177600
43,2476,1,1005177600
491,368,1,1005177600
697,3438,1,1005350400
865,4036,1,1005436800
43,674,1,1005523200
43,1363,1,1005523200
170,3547,1,1005609600
29,4219,1,1005955200
256,393,1,1005955200
170,3586,1,1006041600
170,3995,1,1006214400
99,1436,1,1006560000
